Trace	Run Date
3941	2012-05-03T22:31:49:000
3942	2012-05-03T23:31:49:000
3943	2012-05-04T00:31:49:000
3944	2012-05-04T01:31:49:000
3945	2012-05-04T02:31:33:000
3946	2012-05-04T03:31:50:000
3947	2012-05-04T04:31:50:000
3948	2012-05-04T05:31:50:000
3949	2012-05-04T06:31:50:000
3950	2012-05-04T07:31:50:000
3951	2012-05-04T08:31:50:000
3952	2012-05-04T09:31:50:000
3953	2012-05-04T10:31:50:000
3954	2012-05-04T11:31:50:000
3955	2012-05-04T12:31:50:000
3956	2012-05-04T13:31:57:000
3957	2012-05-04T14:31:58:000
3958	2012-05-04T15:31:58:000
3959	2012-05-04T16:31:58:000
3960	2012-05-04T17:31:58:000
3961	2012-05-04T18:31:58:000
3962	2012-05-04T19:31:58:000
3963	2012-05-04T20:31:58:000
3964	2012-05-04T21:31:58:000
3965	2012-05-04T22:31:58:000
3966	2012-05-04T23:31:58:000
3967	2012-05-05T00:31:58:000
3968	2012-05-05T01:31:58:000
3969	2012-05-05T02:31:27:000
3970	2012-05-05T03:31:46:000
3971	2012-05-05T04:31:46:000
3972	2012-05-05T06:31:46:000
3973	2012-05-05T07:31:46:000
3974	2012-05-05T08:31:46:000
3975	2012-05-05T10:31:46:000
3976	2012-05-05T11:31:46:000
3977	2012-05-05T13:31:46:000
3978	2012-05-05T15:31:46:000
3979	2012-05-05T16:31:46:000
3980	2012-05-05T17:31:46:000
3981	2012-05-05T18:31:46:000
3982	2012-05-05T19:31:46:000
3983	2012-05-05T20:31:46:000
3984	2012-05-05T22:31:46:000
3985	2012-05-06T00:31:47:000
3986	2012-05-06T02:31:28:000
3987	2012-05-06T03:31:47:000
3988	2012-05-06T04:31:47:000
3989	2012-05-06T05:31:47:000
3990	2012-05-06T07:31:47:000
3991	2012-05-06T08:31:47:000
3992	2012-05-06T10:31:47:000
3993	2012-05-06T11:31:47:000
3994	2012-05-06T13:31:47:000
3995	2012-05-06T15:31:47:000
3996	2012-05-06T16:31:47:000
3997	2012-05-06T17:31:47:000
3998	2012-05-06T18:31:47:000
3999	2012-05-06T19:31:47:000
4000	2012-05-06T20:31:47:000
4001	2012-05-06T21:31:47:000
4002	2012-05-06T22:31:47:000
4003	2012-05-06T23:31:47:000
4004	2012-05-07T00:31:47:000
4005	2012-05-07T03:31:47:000
4006	2012-05-07T04:31:47:000
4007	2012-05-07T05:31:47:000
4008	2012-05-07T07:31:49:000
4009	2012-05-07T08:31:49:000
4010	2012-05-07T10:31:49:000
4011	2012-05-07T11:31:49:000
4012	2012-05-07T13:31:49:000
4013	2012-05-07T14:31:49:000
4014	2012-05-07T15:31:49:000
4015	2012-05-07T16:31:49:000
4016	2012-05-07T18:31:50:000
4017	2012-05-07T19:31:50:000
4018	2012-05-07T21:31:50:000
4019	2012-05-07T22:31:50:000
4020	2012-05-07T23:31:50:000
4021	2012-05-08T00:31:50:000
4022	2012-05-08T01:31:50:000
4023	2012-05-08T02:31:33:000
4024	2012-05-08T03:31:50:000
4025	2012-05-08T04:31:50:000
4026	2012-05-08T05:31:50:000
4027	2012-05-08T06:31:50:000
4028	2012-05-08T07:31:50:000
4029	2012-05-08T08:31:51:000
4030	2012-05-08T10:31:51:000
4031	2012-05-08T11:31:51:000
4032	2012-05-08T12:31:51:000
4033	2012-05-08T13:31:51:000
4034	2012-05-08T14:31:51:000
4035	2012-05-08T15:31:51:000
4036	2012-05-08T16:31:51:000
4037	2012-05-08T17:31:51:000
4038	2012-05-08T18:31:51:000
4039	2012-05-08T19:31:51:000
4040	2012-05-08T21:31:51:000
4041	2012-05-08T22:31:51:000
4042	2012-05-09T00:31:51:000
4043	2012-05-09T01:31:51:000
4044	2012-05-09T02:31:29:000
4045	2012-05-09T03:31:47:000
4046	2012-05-09T04:31:47:000
4047	2012-05-09T07:31:47:000
4048	2012-05-09T08:31:48:000
4049	2012-05-09T09:31:48:000
4050	2012-05-09T10:31:48:000
4051	2012-05-09T11:31:48:000
4052	2012-05-09T13:31:48:000
4053	2012-05-09T15:31:49:000
4054	2012-05-09T18:31:49:000
4055	2012-05-09T19:31:49:000
4056	2012-05-09T20:31:49:000
4057	2012-05-09T21:31:49:000
4058	2012-05-09T22:31:49:000
4059	2012-05-09T23:31:49:000
4060	2012-05-10T00:31:49:000
4061	2012-05-10T01:31:49:000
4062	2012-05-10T02:31:33:000
4063	2012-05-10T03:31:52:000
4064	2012-05-10T04:31:52:000
4065	2012-05-10T07:31:52:000
4066	2012-05-10T10:31:52:000
4067	2012-05-10T13:31:52:000
4068	2012-05-10T15:31:52:000
4069	2012-05-10T16:31:52:000
4070	2012-05-10T17:31:52:000
4071	2012-05-10T18:31:52:000
4072	2012-05-10T19:31:52:000
4073	2012-05-10T21:31:52:000
4074	2012-05-10T22:31:52:000
4075	2012-05-10T23:31:52:000
4076	2012-05-11T00:31:52:000
4077	2012-05-11T01:31:52:000
4078	2012-05-11T02:31:32:000
4079	2012-05-11T03:31:50:000
4080	2012-05-11T04:31:50:000
4081	2012-05-11T05:31:51:000
4082	2012-05-11T06:31:51:000
4083	2012-05-11T07:31:51:000
4084	2012-05-11T08:31:51:000
4085	2012-05-11T09:31:51:000
4086	2012-05-11T10:31:51:000
4087	2012-05-11T11:31:51:000
4088	2012-05-11T12:31:51:000
4089	2012-05-11T13:31:51:000
4090	2012-05-11T14:31:51:000
4091	2012-05-11T15:31:51:000
